Feature ID	Taxon	Confidence
7813c964a8e18fbdb2beeb304a6270de	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_ruminis	0.8871458522536372
091dfe912f876d6df470d0fb17399bd5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.9901446515021598
5049723d560208ec087b871d25e98fd2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.9863805171683011
16294d1e7cbbbf2f60c486bd6b193b90	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.999999999999444
e451a1e20c56bfd24455ae7b8fff0e70	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_salivarius	0.7838989429272534
e23db0927268e80a7bc629e7793e11d4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium	0.9998102445114563
a99d725661a36dbcd8c2cb5e3d82ce25	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_uniformis	0.9717740547173982
fdd1c7df7465312a55da2edab91d6ae3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.9923441425118759
09ea70101b712a3a04f979dc6198e8cb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_ovatus	0.8988032310509039
30e54aa34a11ad2f7081bfd01f7a40dd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella; s__uncultured_bacterium	0.739706800133345
abca3120681f80e5a837b07d3c11056e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Agathobacter	0.961449820234817
f864ed2c52dd0ee16ed932d4c4c166de	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__uncultured_bacterium	0.9962788586299004
8a88420b33908fdb5e3ec3d9ec817afc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_ovatus	0.9444775212254476
1d8b84a03912257db768016645b454a9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus	0.9919541524146872
f61299313ce0559d2a53d6b9a43edecf	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella	0.977590125123969
255d3e378354ea91e18121d620d94e79	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group	0.9999986140530934
3f0b9a1f703cb0378ecde70609f1d0bd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.953867273258763
8b67b4d4e6a3cb5ce4f9842bec85dde8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group	0.9969622356406451
e9443d7b9cae21a831fed5b02cba88d5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.999999689526695
b8ec23f8848c5141fc2854d8d49ac31e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.9673416911508393
b69a67c68acd7e27a0870ff2e0cb5901	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_ovatus	0.9645054696086001
5aa5f6e99505b0c01f0166b7f0fe4cef	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997726805159807
fce93577052520cfb4c03f363f9a4e53	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_hallii_group	0.9999999872674665
dd37d87fb499b246263709f05dae216c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.9815388917377498
ac7d09912a44e01bb477b68a35a4ba9f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia	0.9947199524474502
de7606f9f340dfe3787aad590dc88e9e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella; s__uncultured_bacterium	0.8906051817905661
843061baffd27fde3d76aad6fd249658	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_caccae	0.9286973801511832
286cdd25e778d56bcb2d8fe45c803961	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Flavonifractor	0.9998451854476229
d5d8af1362fc34e2e83697b345a8d238	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.999999927458759
302dca856c44ad6a5d29631fffe93ed5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_hallii_group	0.9999999768813994
dc0fcbc3b13544b7484b697e0f57c8c7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.9900610836985897
45cca248e132e1075130cdebf518a40d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gnavus_group; s__uncultured_bacterium	0.7928245996589334
ee6b0302402ac29fe5a19e51672a3283	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella	0.9999999992615223
03c51b5e257b8e286445b07fe1e7d80b	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_bacterium	0.8295048548553459
27a368cf58317c74005c57341769d21b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_dentium	0.9264747451423144
99bccd58aaeb00f98e22add40be6e36b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Clostridioides; s__Clostridioides_difficile	0.8464966909914399
b3c5fa9aec1da40f1dc86cd7924b52eb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Agathobacter	0.7032018252837184
6420671c26eef32065e0275c8cd6701e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Intestinibacter	0.9964094125590974
f5d95230ea5c7be589ebfb2654751f6a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_organism	0.8189764810381677
f346cdb012aa7f9c5f6db64fb020c92d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_stercoris	0.9938279405755435
4671fcc4f51f64c7a1b44cfd09d1c12d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_hallii_group	0.9999999108640001
3e6a63e08700db6a44f2b6f6b3e6182e	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia	0.9999999999998163
a1782b7aaa613357f018e5d05920b7a1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9999996317481142
880543a9ee85feccea812bff78e69c05	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.999677038580827
6dd8e27d950a011fdbc357e61156c6f0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9984414158488121
d60b96014cef09d74aaa2fa1fbc9f3ac	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus	0.9999998219923563
923f521b9cf313f1f95c9367e09bbc1c	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9999999994840303
629f41c0de31ba20f5d2b3f4c69e09c1	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Eggerthella	0.9999999952473635
486cbd0555c6de206aefed8f20a5873b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group	0.999838147492273
e9f900358bb9297e10b9fbb1321b1e6e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__[Clostridium]_spiroforme	0.9745104082859751
0f94d5594dec0e0879f3da115d859f2c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_organism	0.9112726346448475
17b8cbca2743de33484d559e0bf12cc9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Schaalia_odontolytica	0.8514346418414374
e4d7ec116468af7a897667872f28e30d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides_merdae	0.9979091457488914
51065f6a93395eb7ae2f0c6c217c0923	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_johnsonii	0.8359095837654746
506f8c471421b2587202d1fe4181530b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999999983467354
f61896d4eaa7c797aa48f81ba571a864	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group; s__Ruminococcus_lactaris	0.9014165935756201
ba825e22d9d69844c3f9d2624d775ba8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997785203579843
dcc2608446ccb1aff20b75fa6491c2e8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Providencia	0.9996857021777023
be22632d5e3f6175707a3213d7a90ad2	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_bacterium	0.8797965197526136
292b7a86674ddd64fdf5da0992a73173	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium; s__Eubacterium_limosum	0.9959060793706571
b3597819ad00bcf1c2d3d236a8e28082	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Megamonas; s__uncultured_bacterium	0.7818773476820116
06f825b512d903b9230e1a55d87359ee	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999907310940639
bcbb42253759fe96f2f5989aaa7abc6e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9998964029204369
cf767b3ccdfbc1da7ab07341f5939329	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999999592199034
0423ba13d6d112d8e8bf78269d1db7b9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999994133298883
191997fb6b1ade2bff31ce69a080bfa6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_uniformis	0.8377981689836373
6e2d800e4a8396f0f698ad0060b1e90b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gauvreauii_group	0.9961405644380076
